"","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","Bill_pca1","Bill_pca2","sumpay","default.payment.next.month"
"18053",290000,1,2,2,45,6755,6900,6733,5632,235024,8700,5.2956080333175,-0.228610331156594,0,0
"18054",180000,1,1,1,39,5668,0,0,0,0,0,-1.59678946247423,0.0317091807543797,-9,0
"18055",180000,1,2,1,43,6029,7035,10007,20000,4000,10000,3.4436233965467,0.266050982136422,0,0
"18056",50000,1,2,2,43,2000,1731,1955,1454,3300,0,0.0519559306999527,-0.0847162736438182,0,0
"18057",5e+05,1,1,2,47,20473,3587,18860,146,5923,9464,-1.18193003192616,0.0951519659825928,-7,0
"18058",50000,1,2,1,35,2500,1200,0,500,500,500,-1.35578686423954,-0.101868547412105,4,1
"18059",50000,1,3,1,37,0,0,0,0,0,0,0.297483718877822,-0.125979720813593,14,0
"18060",4e+05,1,1,2,32,1610,285,22240,4200,905,4607,-1.32958613799469,-0.289606342320816,-4,0
"18061",240000,1,2,1,34,8544,9257,8583,4292,5133,4257,5.38785760747761,1.04124601562219,0,0
"18062",150000,1,2,1,31,3500,4508,145578,5115,10000,7598,1.98069078292014,-1.76730838331384,-2,0
"18063",50000,1,3,2,31,0,6828,800,0,2000,0,-0.916404506437165,-0.199306133177138,13,1
"18064",150000,1,1,1,34,347,0,4098,4006,826,3146,-1.59579293423986,-0.0919094694914762,-4,0
"18065",50000,1,3,1,41,10000,0,1036,79,232,110,-1.38742491816491,0.000145458600050219,2,1
"18066",360000,1,1,2,40,2020,5115,3295,222,2862,2129,-1.55295007234499,-0.0313082345282389,-6,0
"18067",1e+05,1,1,1,38,4000,3200,3000,0,5000,3200,1.2363467314186,-0.318176326859297,10,1
"18068",30000,1,2,2,44,0,1820,1600,1012,2586,2656,-0.310414437830637,0.0421566717256822,4,0
"18069",260000,1,1,2,36,10000,10000,0,0,0,0,-1.52903034519492,0.125175140942088,-12,0
"18070",140000,1,2,1,29,5503,7210,15128,0,4200,4300,3.29072052500556,0.0162806702137676,2,0
"18071",30000,1,3,1,48,1261,1261,1261,1261,1261,1261,-1.6105732541951,-0.047743207197773,-6,0
"18072",60000,1,2,2,36,2000,1500,2000,3000,2000,2000,0.283479723457371,-0.250723235345197,12,1
"18073",10000,1,2,2,29,1000,2000,1000,0,2000,1000,-1.39240717310413,-0.0117731642247374,9,0
"18074",110000,1,3,2,34,4504,30,7000,2600,3500,2,1.52312335354347,-0.182017329295399,12,1
"18075",40000,1,1,2,34,3600,0,2100,3226,0,1531,-0.161441490117455,-0.152334818065742,4,1
"18076",50000,1,3,1,47,1818,2261,1296,672,688,834,-0.374310659866656,0.39642728086877,2,1
"18077",50000,1,2,2,40,3003,5007,2008,3004,7019,12,0.127022278425785,-0.226938558296022,0,0
"18078",350000,1,2,2,32,10156,9000,8700,7000,7600,7800,6.27871023860385,-0.052262482558621,0,1
"18079",450000,1,1,2,34,20255,50171,7096,6604,10012,10000,6.70051054923436,0.120355703221242,0,0
"18080",50000,1,2,2,42,3000,3000,3003,5000,2000,1500,-0.188503550389055,0.299894704147663,0,0
"18081",170000,1,3,1,39,2009,2239,2067,1594,1576,1503,0.349409275179249,-0.0753874603356537,0,0
"18082",1e+05,1,2,1,41,0,2600,6459,2500,5000,0,1.15050055957404,0.126819564918656,3,0
"18083",140000,1,1,1,36,2200,2001,2100,2000,2000,2000,-0.0367752366799829,-0.231508514701099,0,0
"18084",250000,1,1,2,29,5023,0,0,0,3081,0,-1.59286679535415,-0.0324742878202836,1,0
"18085",130000,1,1,2,29,0,0,0,0,0,0,-1.65865900584623,-0.0442195292205755,-9,0
"18086",130000,1,2,2,33,2000,13,700,0,0,0,-1.62221243066244,-0.0191393410448797,2,0
"18087",360000,1,3,1,36,1256,0,1849,0,0,0,-1.63770297923984,-0.0409780593093337,-12,1
"18088",270000,1,2,1,39,14341,14468,2295,0,0,0,-1.32777171135989,0.27034132348053,-6,0
"18089",140000,1,2,1,40,6500,6500,4322,12200,0,4200,3.06869652144877,0.0521155396179772,2,0
"18090",150000,1,2,2,32,4523,3500,3500,3000,2776,4019,2.26613674716419,0.666897331788188,0,0
"18091",2e+05,1,1,2,33,1491,1326,9373,192994,7000,7000,1.0112978647936,-2.9699295738057,-5,0
"18092",280000,1,1,1,34,6337,6000,4974,5041,5215,7000,5.24018808754385,1.39944476083764,0,0
"18093",80000,1,3,2,35,3264,4092,2400,43532,1511,1200,1.00325888242927,0.350863952464915,2,1
"18094",240000,1,3,2,40,8491,9600,8896,10690,223765,9395,7.38147700669914,-0.585022143418933,0,0
"18095",20000,1,1,2,42,0,0,0,0,0,0,-1.6186193236625,-0.0471535989081705,16,1
"18096",3e+05,1,1,1,38,4511,3300,4505,4200,2500,25151,1.32036082866862,0.709732724401359,0,0
"18097",250000,1,1,2,41,0,1400,0,0,0,0,-1.63763110942322,-0.0434099086827586,6,1
"18098",50000,1,1,2,49,1314,1506,19300,1000,1000,700,-0.775081363963031,0.064447202805788,0,1
"18099",50000,1,3,1,41,42100,0,3900,1900,2000,0,-0.0524045511307063,-0.551081291311585,8,0
"18100",30000,1,2,2,39,0,0,0,5288,0,0,-0.661955564255855,-0.151836000420843,17,1
"18101",240000,1,1,1,38,0,0,0,0,0,0,-1.64464941971691,-0.0249855312278106,-4,1
"18102",2e+05,1,2,1,40,21000,0,0,13000,7000,1170,4.7896892827599,-0.711189639117187,9,1
"18103",50000,1,1,2,39,2055,2655,1862,4007,2517,37793,0.514506921714806,-0.195837939550776,0,0
"18104",210000,1,1,2,38,0,0,0,0,14202,2903,-1.55972848221015,-0.162834570904922,-9,0
"18105",280000,1,1,1,42,0,0,0,0,0,0,-1.65865900584623,-0.0442195292205755,-9,0
"18106",2e+05,1,3,2,33,8376,8589,6137,2300,18649,616,3.35386447610414,2.55435521764861,-1,0
"18107",3e+05,1,2,1,41,5505,5000,3000,95000,4000,3500,2.32443531179425,0.74358837030182,0,0
"18108",420000,1,1,2,36,40146,23040,63,104,23,50212,-0.941910556065605,0.166782302639617,3,0
"18109",350000,1,1,2,34,8432,9000,9500,10000,7000,10000,5.41557818852047,1.31566200984482,0,0
"18110",120000,1,3,1,43,2000,3400,1800,1800,1900,2059,0.0519283075361439,-0.246634426029909,13,1
"18111",110000,1,2,1,48,5500,0,2512,5400,0,3000,0.999410146669964,-0.32522326098962,8,1
"18112",20000,1,1,2,31,150,0,0,0,0,0,-1.65777483940875,-0.0432444612699006,-7,0
"18113",1e+05,1,1,2,32,3019,2600,3100,3000,3000,3000,1.11173171923994,-0.090839538460813,0,0
"18114",240000,1,1,1,36,0,0,0,0,0,0,-1.65865900584623,-0.0442195292205755,-12,1
"18115",130000,1,5,2,37,1617,1644,1654,774,1000,1021,-0.82518839684422,-0.0973870614436201,0,0
"18116",170000,1,1,2,48,5079,0,332809,6000,6000,6100,0.872418872124375,-3.44080641693215,-1,0
"18117",60000,1,2,1,42,2300,1500,270,0,500,500,-1.3966448479484,-0.09926731702604,10,1
"18118",2e+05,1,3,1,42,7000,14834,0,4575,4180,4634,3.59747269504999,0.0745854046104247,2,0
"18119",210000,1,2,1,48,8100,7000,4000,5000,105015,4100,3.76487556058766,0.609327358261093,0,0
"18120",1e+05,1,2,2,35,3558,3803,3146,2514,3000,2500,1.4477236682844,0.319631355137723,0,0
"18121",380000,1,1,1,37,13014,5068,2100,1947,2000,1600,1.13877887159391,0.132632567393488,0,0
"18122",240000,1,1,2,38,2000,6500,0,5011,0,1834,-1.54308868275882,0.00916140349544482,1,0
"18123",150000,1,2,2,33,5000,0,4500,2500,0,2500,0.461880793390197,-0.233369484662545,8,0
"18124",60000,1,2,2,35,1900,1953,3300,0,1430,1300,-0.248616530547834,-0.193383325774729,2,0
"18125",350000,1,2,1,37,7669,7957,35300,9247,29459,20000,7.70923135598732,-1.59386590894238,0,0
"18126",3e+05,1,1,1,33,1280,0,320,0,0,0,-1.6475629581231,-0.0351254125927074,-7,0
"18127",160000,1,3,1,42,30000,4326,4000,3000,20000,3500,1.27323015668384,-0.0744324155123175,-1,0
"18128",130000,1,1,2,37,5000,3424,4193,1042,1100,1080,0.940547932066104,0.63759023972863,0,0
"18129",50000,1,3,2,38,1288,1000,0,0,0,0,-1.56454478986652,0.0375532498036169,-4,0
"18130",270000,1,2,1,40,3036,3092,3111,2000,2000,2000,0.146800665233848,-0.280660212836112,0,1
"18131",90000,1,1,2,36,3573,5100,0,200,20,1146,0.691741936864662,0.338845753291434,2,0
"18132",240000,1,1,1,37,7644,155142,9661,11489,3870,3539,-0.476071884381839,0.22152399847043,-12,0
"18133",450000,1,1,1,45,10000,6000,5087,5000,5000,5000,3.71821045327775,0.7825870745969,0,0
"18134",280000,1,1,2,36,4216,4585,0,302,5419,1005,-1.50622252750511,0.0200627795272669,-3,1
"18135",270000,1,1,1,38,0,0,0,0,0,0,-1.65865900584623,-0.0442195292205755,-12,0
"18136",10000,1,3,2,46,0,0,0,0,0,0,-1.6186193236625,-0.0471535989081705,16,1
"18137",50000,1,1,3,37,6324,0,1200,1000,126,1000,-0.15803630497318,0.191542559154926,2,0
"18138",1e+05,1,1,1,33,5000,5000,3000,2000,1800,1600,-0.0465730807551728,-0.318118394813146,6,0
"18139",190000,1,1,2,32,15000,7171,5427,4000,3518,4758,3.96101917709689,0.994681190607711,0,1
"18140",240000,1,1,2,33,2500,3354,1800,1000,1200,2000,0.172390319461753,0.686955093501548,0,0
"18141",220000,1,1,1,33,7000,6500,7000,27640,0,16000,5.49861143375062,-1.05677436454652,2,0
"18142",5e+05,1,1,1,42,2016,1049,767,87150,931,1068,-0.567374485351482,-0.0135081476557183,-2,0
"18143",3e+05,1,1,2,32,2800,1200,1200,9427,55000,2000,-0.991124611075444,-0.435650198051169,3,1
"18144",5e+05,1,1,2,30,11393,25742,18076,184637,841,37384,1.08227042188721,-2.61786087650269,-8,0
"18145",2e+05,1,1,2,30,805,6144,34418,230,1839,0,-1.18971782774318,-0.233038024624727,-5,0
"18146",260000,1,2,2,31,1300,1100,1000,300,0,1261,-1.56330848311195,-0.028384982455278,0,0
"18147",160000,1,3,2,31,4000,3000,5000,3000,5000,2000,0.566581234609409,-0.391704683477974,0,0
"18148",340000,1,1,2,31,17241,16000,13322,10005,9081,9080,0.693595157191063,0.1498175874162,0,0
"18149",5e+05,1,1,2,32,2425,2174,1605,890,995,681,0.290046402961892,0.313198159349542,0,0
"18150",310000,1,1,1,32,56,9950,17828,9,7951,8070,7.89237273660123,0.473740412686734,5,0
"18151",360000,1,2,1,30,3933,0,3056,21910,3856,31772,-1.42969265103565,-0.204903150940663,-6,0
"18152",110000,1,1,1,36,2000,2000,1500,1500,1500,1135,-0.179722531409161,-0.213493787408208,2,1
"18153",390000,1,1,1,36,7857,8091,0,990,3108,8486,-1.48345772507174,0.0457000888130774,-12,0
"18154",140000,1,1,2,31,393,0,814,0,0,0,-1.62341412417876,-0.00689117917390957,-7,0
"18155",30000,1,3,2,32,1456,2000,1400,554,327,0,-0.648414911150207,-0.0175663065343953,0,0
"18156",2e+05,1,1,2,33,1000,499,1000,0,0,1000,-1.65154832594389,-0.0453907400892535,-2,0
"18157",110000,1,1,2,40,3700,5700,3100,2000,2000,1700,1.44353505603122,0.590726599570125,0,0
"18158",20000,1,1,1,35,1250,0,30000,500,0,0,-1.10018757037496,0.0671287259136668,5,1
"18159",210000,1,2,1,41,4200,4800,2500,3900,3400,3400,1.78177021917365,-0.391894739279811,12,1
"18160",380000,1,2,1,42,39529,6930,19873,12361,2713,5291,-1.13933061381871,0.0619467533314216,-12,0
"18161",70000,1,1,1,42,2000,1010,0,0,0,0,-1.22300363836013,0.363666694921539,-4,0
"18162",20000,1,2,2,32,1306,3045,10000,0,1610,0,-1.38341336821653,0.0953175430815356,-2,0
"18163",260000,1,1,2,32,733,100,0,499,0,0,-1.63436594201648,-0.0311403438226768,-2,0
"18164",2e+05,1,1,1,46,1765,1828,1811,1816,1880,4123,0.456910033324854,-0.244115875524548,0,0
"18165",190000,1,2,2,36,6176,5000,3815,3614,5000,5000,2.87385342306683,0.357133144971522,0,1
"18166",50000,1,2,2,42,2500,2000,2500,500,500,500,-0.575548989787534,0.512502519477163,0,0
"18167",20000,1,2,2,35,1500,1500,1506,452,2500,691,-1.07038255846402,-0.035563492613794,0,0
"18168",4e+05,1,1,1,49,1530,34229,44258,56526,776,2131,-0.742869676865118,-0.519375365330189,-12,0
"18169",280000,1,2,1,49,11000,10500,8010,7000,6000,4600,6.46459954897792,0.386126252189789,0,0
"18170",60000,1,3,1,38,0,4000,0,1500,3500,2600,-0.598060763454063,-0.0311072990498031,8,1
"18171",250000,1,1,1,47,0,0,0,0,0,0,-1.65865900584623,-0.0442195292205755,-12,0
"18172",4e+05,1,1,2,41,5877,5300,6534,0,500,360,-1.44385988831927,0.0289697907611897,-5,0
"18173",180000,1,2,1,46,6000,7007,5000,3000,5000,2500,1.49216515085738,0.232707159594361,0,0
"18174",50000,1,2,1,45,2800,1000,0,0,0,0,-0.933751115956811,0.693758839389717,-4,0
"18175",220000,1,2,2,39,5000,3000,4000,3000,3000,3000,1.56783955796405,0.0196382377829268,0,0
"18176",50000,1,2,1,35,0,4091,0,6592,0,1456,-1.55205486439523,-0.0815315799362515,-5,0
"18177",20000,1,3,2,61,0,0,1950,0,0,1320,-1.62907904974763,-0.0294233023723247,6,0
"18178",1e+05,1,2,1,44,1270,3000,0,0,0,3230,-1.39261827077016,0.0940807451248604,2,0
"18179",5e+05,1,1,1,44,2200,2447,2660,2100,2109,2000,0.304634714251264,-0.25669257697577,0,0
"18180",120000,1,2,2,38,0,0,974,0,650,0,-1.63142263254737,-0.0645426296848507,-1,0
"18181",360000,1,1,1,37,8187,1571,4965,2679,590,529,-1.54555956579263,-0.0297345574847285,-12,0
"18182",440000,1,2,1,48,3000,3000,2000,5000,0,5000,-0.798337454473466,-0.0505011002684758,0,0
"18183",240000,1,2,2,30,7976,2088,7795,1335,2928,4319,-1.43875685817724,0.0574353695838923,-12,0
"18184",2e+05,1,1,1,45,1718,5069,1130,1093,4491,0,-1.55151405201798,-0.0438315032925099,-12,0
"18185",50000,1,2,1,46,1600,3106,0,0,1370,3930,-1.59688932612579,-0.00593384562205542,-7,0
"18186",260000,1,2,1,44,4541,0,119498,3500,3983,3579,0.720643326050638,-2.14569065075207,2,1
"18187",3e+05,1,2,1,35,8000,10800,6000,6000,6000,6000,4.13123616880427,-0.643481967630878,2,1
"18188",130000,1,2,1,37,1632,545,1262,1019,530,1518,-1.62134796588598,-0.041555588745748,-6,0
"18189",50000,1,2,2,48,2000,1500,2000,0,2000,1000,-1.32902501876988,-0.143926707054169,2,1
"18190",20000,1,3,2,36,1615,1749,1250,200,20901,1100,-1.07175475387462,0.0558162367776607,-1,0
"18191",20000,1,1,1,36,1700,4000,300,10000,5000,1000,-0.915273524839784,-0.120562627548525,2,0
"18192",50000,1,3,1,45,2015,2063,2054,1672,1946,1700,0.0893959729733356,-0.224199179101047,0,0
"18193",70000,1,2,2,39,3350,2000,2000,0,3055,1700,-0.234727599164896,-0.212090968068016,12,1
"18194",70000,1,2,1,45,3100,3000,3100,2000,1800,1700,0.723976960859559,0.0652685799719402,2,0
"18195",450000,1,3,2,38,15000,11000,10013,20000,30000,30000,9.4003157490135,-0.260559576262499,0,0
"18196",70000,1,2,1,40,1113,1132,1200,600,600,600,-1.35823197628778,-0.118856040339506,0,0
"18197",120000,1,2,2,45,6000,5800,6000,4400,5000,4800,2.89274265265675,-0.317956327185001,0,0
"18198",80000,1,2,2,33,23185,31610,396,3832,3867,1500,-1.09208195595932,0.362007021212669,-6,0
"18199",20000,1,2,2,40,1923,600,2000,0,0,1000,-1.24974682404196,-0.108919400764886,12,1
"18200",230000,1,2,1,42,1440,1500,6000,6000,5000,1556,-0.393662397575521,-0.353182100869305,0,0
"18201",480000,1,1,2,49,17124,14706,15377,10481,11003,11303,12.8003282430722,1.09488337817672,0,0
"18202",490000,1,1,1,42,10000,9002,10000,7000,7000,7000,6.63184978466728,0.761598404792975,0,0
"18203",310000,1,2,1,42,9297,8311,6928,3539,2991,2672,5.78682062285799,1.79670903397958,0,0
"18204",1e+05,1,1,2,33,5000,3200,10000,10000,10000,10000,0.812295384682235,-0.128365969754633,0,0
"18205",260000,1,1,2,39,10611,9708,5929,5622,5465,5474,6.02626891587831,0.957907530084597,0,0
"18206",360000,1,1,1,43,10000,30000,5000,10004,5000,0,-1.43762910662555,-0.143845317734374,-3,0
"18207",5e+05,1,1,2,48,0,785,20697,3766,0,2040,-1.19432312734099,-0.496600622933203,-3,0
"18208",160000,1,1,2,34,150,1397,690,0,0,0,-1.64458456310401,-0.0427178609090935,-10,0
"18209",360000,1,3,2,34,15000,9221,9225,8112,8369,9000,8.36194430335214,0.244058614721803,0,0
"18210",320000,1,2,1,36,5000,3e+05,14000,15000,12000,10000,7.28764551626785,-3.75668669319485,0,0
"18211",210000,1,2,1,42,1145,1005,2000,500,5305,3640,-1.59251133828255,-0.090444999071246,-12,0
"18212",140000,1,1,1,41,2000,3000,3000,3000,2000,3000,0.218788467020221,-0.296496972771991,0,0
"18213",20000,1,2,2,39,1300,1300,1300,700,700,700,-1.06062267617617,-0.140760328527709,0,1
"18214",3e+05,1,1,3,50,60000,80006,10523,8565,8700,3412,8.22206131073447,0.045189960132449,0,1
"18215",130000,1,2,1,50,7700,6000,5800,5800,2895,400,2.78888206834284,0.0112280013280699,4,0
"18216",2e+05,1,3,1,50,11754,4100,0,14000,0,10365,2.86166784297415,-0.152437836178319,8,0
"18217",120000,1,2,2,51,0,4940,4806,4107,4026,85750,2.74857723089955,0.25915309994963,4,1
"18218",50000,1,2,3,52,2500,1500,1300,800,1000,1500,-0.563955353774445,0.590312492299048,0,0
"18219",180000,1,1,1,51,2000,4000,6000,3000,4000,3000,0.168994153796447,-0.387913493404258,0,0
"18220",230000,1,1,1,53,0,0,0,0,0,0,-1.65865900584623,-0.0442195292205755,-9,1
"18221",10000,1,3,1,50,2000,3000,0,0,1500,0,-1.35173105474869,-0.123301267466995,7,0
"18222",20000,1,2,1,49,400,6180,0,454,1000,400,-1.00698898506807,-0.170263311913168,8,1
"18223",2e+05,1,2,2,48,4080,4500,5800,4500,5000,5000,2.83676119066533,-0.515664347070288,0,0
"18224",360000,1,2,1,49,0,1656,1866,1080,1080,0,-1.5901979871924,-0.0308762538940159,0,0
"18225",210000,1,2,1,53,7700,8000,7600,6700,7100,6900,5.20552764094802,-0.772567076851931,0,0
"18226",80000,1,2,1,53,2600,1200,0,503,900,0,-1.30475265575157,-0.108157580252414,8,1
"18227",60000,1,2,2,51,1450,1516,1391,966,997,948,-0.566214695303775,-0.152328092212521,0,0
"18228",1e+05,1,3,1,56,4388,2000,0,4212,2126,0,0.392076054910798,-0.236268774284266,11,0
"18229",20000,1,3,1,62,0,1300,0,1586,780,800,-0.997896395914888,-0.110710378807072,13,0
"18230",50000,1,2,1,54,0,5500,0,0,3036,2000,-0.232494675336504,-0.206136331822203,13,1
"18231",3e+05,1,3,1,56,4052,6122,1987,2232,560,0,1.57632963232889,0.617446753889038,-1,0
"18232",140000,1,3,1,50,5411,16000,0,5341,4830,4621,3.64612379017315,-0.295781357857646,2,0
"18233",120000,1,3,1,59,2144,1933,2400,0,0,0,-0.217416272305191,0.853788945619938,-2,0
"18234",4e+05,1,3,1,57,160002,42263,20663,6020,3500,1003,0.935693229520826,1.21326035075607,-2,0
"18235",50000,1,3,2,58,1123,1140,1048,163,135,151,-1.4110620886229,-0.0189548759676562,2,0
"18236",90000,1,1,1,56,2572,3188,2661,1000,8000,1000,0.16934979593648,0.302333110058872,0,0
"18237",60000,1,2,1,57,3099,3000,5005,2000,4001,3016,-0.227562383269131,0.260923910685311,0,0
"18238",260000,1,1,1,51,6000,3000,3000,3000,3000,2734,1.01608832679117,-0.382337940456933,0,0
"18239",80000,1,3,1,52,3000,3000,0,1700,0,0,-0.70834982687266,0.090823119652781,4,0
"18240",160000,1,2,1,55,0,140248,6600,5122,5464,5372,2.15084980194672,-2.50809361776525,-5,0
"18241",10000,1,3,2,51,1311,2398,0,0,0,0,-1.3686334067907,-0.0181603317282443,2,0
"18242",190000,1,2,1,50,0,3100,0,2000,0,1900,-0.848942271290433,-0.144278777455791,11,1
"18243",160000,1,1,1,51,5000,12501,4700,0,9500,0,3.30177310648111,-0.339636081614518,6,0
"18244",20000,1,3,2,49,0,3100,0,400,354,2000,-1.00885433178312,-0.115553120133576,9,0
"18245",3e+05,1,3,1,57,176,1269,11347,369,860,0,-1.56515120218182,-0.0910303916600753,-4,0
"18246",440000,1,1,1,79,15715,16519,16513,15800,16531,15677,15.1794009852448,-1.43076467722614,0,0
"18247",50000,1,3,1,54,0,2100,2500,800,1000,900,-0.203490911150686,0.259194454385271,3,0
"18248",350000,1,1,1,50,11000,8500,15022,7000,20000,20000,7.36298803347976,1.86269948394846,0,0
"18249",60000,1,3,1,50,2047,2168,1642,1563,1600,1486,0.170211663909882,0.123329117135044,0,0
"18250",50000,1,2,1,47,1600,1600,1300,1000,700,600,-1.15331239983318,-0.137924222227313,2,1
"18251",30000,1,2,2,52,0,1803,1733,1200,1200,2000,-0.550044742407657,-0.113368113898398,4,1
"18252",150000,1,1,2,52,18000,12370,6552,6936,395,0,6.79872724228602,1.64907181723951,0,0
"18253",1e+05,1,1,1,60,3591,0,0,0,0,2712,-1.45002038305707,-0.00596954787498492,5,1
"18254",350000,1,1,1,55,11637,12991,39278,6000,14837,931,-1.08871748319155,-0.221205440922926,-6,0
"18255",80000,1,2,1,52,3500,2202,1500,1500,1500,1500,0.14628053430948,0.768344023855961,0,0
"18256",80000,1,3,1,55,63000,25000,7704,8700,3000,12900,0.966817696180121,0.205513976444425,0,0
"18257",10000,1,3,1,54,0,1000,1000,1000,0,2000,-1.32995062799172,-0.0896079202951669,15,1
"18258",210000,1,2,1,66,0,780,390,780,0,390,-1.63889625872661,-0.0450556520164636,-2,1
"18259",5e+05,1,1,1,62,0,0,0,1981,1700,13969,-1.633262808203,-0.0726282671110636,-7,0
"18260",20000,1,2,1,61,0,0,0,4726,0,0,-0.939691098660116,-0.130543723019271,18,1
"18261",330000,1,1,2,54,2386,1894,911,3865,1513,0,-1.57344602591309,-0.0448295124173729,-12,0
"18262",250000,1,1,1,58,1025,0,660,0,0,0,-1.62698732594086,-0.0219588551904046,-1,0
"18263",420000,1,1,1,54,1632,0,13371,15,0,2512,-1.40719719823828,-0.230042704143224,-2,0
"18264",90000,1,2,1,53,3000,3000,2000,1000,936,1010,-0.649569600805545,-0.128678705528995,-1,1
"18265",180000,1,3,2,52,3293,3350,3111,2615,2689,2766,1.13580584681009,-0.163762065203596,0,0
"18266",50000,1,3,1,51,2516,2106,2048,783,806,652,-0.253978624201485,0.282980075564413,0,0
"18267",2e+05,1,2,1,53,2920,0,0,0,6753,0,-1.59515221268909,-0.0826635508778154,-6,1
"18268",1e+05,1,1,1,63,2810,2954,2307,1756,3181,0,0.413282931665889,0.00855683644802148,0,0
"18269",150000,1,1,1,55,780,4639,1e+05,3284,2576,2576,-0.910293563165936,-0.432779530002601,-3,0
"18270",360000,1,1,1,62,7289,6918,7148,1792,19541,3689,-1.34636582811835,-0.141164730388758,-6,0
"18271",50000,1,2,2,57,2200,2500,4000,0,2000,2000,0.276195568882334,-0.156648727320743,2,0
"18272",30000,1,2,3,58,0,1500,3500,2336,0,6900,-0.673232316422101,-0.200848378029234,7,0
"18273",330000,1,3,1,56,1499,0,360,7143,3000,2383,-1.55438510044983,-0.131217416054132,-2,0
"18274",70000,1,2,3,47,2000,6000,0,2000,2784,0,-0.392858479677743,-0.253154168818284,2,1
"18275",420000,1,1,1,51,1000,0,288921,10000,21100,0,4.68121302359967,-5.22705973944912,-3,0
"18276",130000,1,1,1,51,4530,6338,5530,1877,1937,1939,2.20506810260983,0.713708295523308,0,0
"18277",2e+05,1,2,1,55,8000,7512,8034,5600,0,2700,3.78590210647503,1.15563971356916,2,0
"18278",180000,1,3,1,58,2000,0,3405,1600,1600,1700,-0.20394199684595,-0.206785415720084,12,1
"18279",170000,1,2,1,59,1800,2000,2000,1500,2500,0,0.12980513876912,-0.231629386302336,12,1
"18280",190000,1,1,1,54,7000,7962,7000,3417,3463,3357,4.10388127001433,0.898525316950435,0,0
"18281",2e+05,1,1,1,54,10,1215,12000,4000,4978,1000,-1.36451853016216,-0.109452955958093,3,0
"18282",30000,1,3,1,54,1600,1600,1540,1580,0,700,-1.04288309101788,-0.142164596745313,2,1
"18283",460000,1,2,1,55,3000,76653,20000,2481,2600,2600,0.461893517389973,-1.25947523616384,-1,0
"18284",190000,1,1,1,54,7154,7385,7520,5593,6000,5516,5.37614366958094,0.111314812676718,0,0
"18285",10000,1,2,2,54,1561,3300,300,0,299,2000,-1.39061583660427,-0.119243701527366,4,0
"18286",90000,1,2,1,57,3007,3000,3000,5000,6000,8000,-1.15418013793349,-0.180440377690499,0,0
"18287",440000,1,1,1,54,0,241,8598,857,4,2227,-1.53674261685997,-0.025732291108886,-4,0
"18288",480000,1,2,1,58,16898,17546,15921,15981,14420,14230,15.794740009505,-0.705098745069576,0,0
"18289",360000,1,3,1,56,7772,1198,2097,1026,1026,1019,-1.45420660726775,0.154519645447814,-6,0
"18290",5e+05,1,1,1,69,205,15259,3416,8353,0,0,-1.47757974772836,-0.072122323888476,-12,0
"18291",30000,2,3,1,28,2867,2000,2000,0,1500,1353,-0.941457092677864,0.0286463120509562,2,0
"18292",80000,2,3,1,33,0,814,390,390,390,1578,-1.63900545464589,-0.0413964815316885,-3,1
"18293",2e+05,1,2,1,66,779,391,390,390,776,1,-1.63888610544039,-0.0460602760644727,-3,1
"18294",350000,1,1,1,57,0,1638,0,0,0,0,-1.63792612378606,-0.0260001909021335,-12,0
"18295",150000,1,2,1,55,780,0,580,200,0,0,-1.63612345441084,-0.0348788181725876,-3,0
"18296",360000,1,3,2,54,0,0,0,0,0,0,-1.65865900584623,-0.0442195292205755,-12,1
"18297",20000,2,3,1,31,0,1343,1155,506,538,600,-1.01713091128076,-0.125580300470732,3,1
"18298",310000,2,2,1,47,10989,12100,8000,8000,9000,7670,8.22855418589048,0.425843066979427,0,0
"18299",2e+05,2,1,2,31,1473,1818,4192,6066,1616,2512,-1.54079893979393,-0.079238193189096,-6,0
"18300",210000,2,3,1,40,3720,3229,3165,1979,9806,390,2.34838680295721,1.21744542124473,0,0
"18301",30000,2,3,1,47,2000,2000,1500,1000,1200,2000,-0.916778325947147,-0.170818032000573,0,0
"18302",110000,2,1,2,31,0,0,0,0,0,0,-1.65865900584623,-0.0442195292205755,-9,0
"18303",50000,2,3,2,27,1261,1396,3125,1805,16820,3000,-1.33834028848577,-0.0210829614277641,-1,0
"18304",50000,2,1,2,26,1000,252,0,0,0,0,-1.64273081812607,0.00925063930861274,-7,1
"18305",50000,2,2,1,33,2000,1600,1600,1300,1400,1600,-0.328796365413215,-0.177946618519536,0,0
"18306",20000,2,1,2,23,1300,1340,1207,300,500,500,-1.11038290676181,0.0484690352928809,0,0
"18307",230000,2,3,0,30,763,2403,0,0,291,291,-1.61261237448133,-0.0507702538737985,-2,0
"18308",80000,2,2,2,32,5000,5000,6000,5000,8000,10000,-0.651584715182248,-0.382176711400922,0,0
"18309",150000,2,2,1,53,5336,509,9636,3822,1779,1017,-1.50763099946817,-0.0670465804565519,-6,0
"18310",240000,2,2,1,28,2553,747,0,0,0,1295,-1.63094463670695,-0.0149069594170843,-8,0
"18311",450000,2,1,1,36,2495,100,0,14663,0,14121,-1.52113503284234,-0.0993473421512641,-12,0
